Marital status,Course,Previous qualification,Mother's qualification,Father's qualification,Displaced,Educational special needs,Gender,Age at enrollment,International,Target
1,9,1,1,14,0,0,1,20,0,1
1,8,3,2,28,1,0,1,18,0,1
4,17,13,3,1,0,0,1,39,0,1
1,12,1,13,1,0,0,1,18,0,1
1,7,1,1,28,0,0,1,18,0,0
1,10,1,13,28,0,0,1,19,0,0
1,12,1,1,14,0,0,1,18,0,0
1,9,1,19,14,1,0,1,18,0,1
1,8,14,22,27,1,0,1,22,0,0
1,10,1,1,1,0,0,1,19,0,0
1,8,1,13,27,1,0,1,18,0,1
1,7,12,1,1,0,0,1,31,0,1
1,17,1,3,1,0,0,1,28,0,1
1,5,1,1,1,0,0,1,19,0,1
1,11,1,1,1,0,0,1,20,0,0
4,10,1,13,3,0,0,1,50,0,1
2,17,1,22,27,1,0,1,31,0,1
1,10,1,1,3,1,0,1,21,0,0
2,7,1,22,27,0,0,1,34,0,1
2,17,1,22,27,1,0,1,40,0,1
1,2,1,23,14,1,0,1,18,0,0
2,5,9,22,28,0,0,1,46,0,1
1,3,1,19,24,0,0,1,37,0,1
1,4,1,13,27,1,0,1,31,0,1
1,4,1,1,14,0,0,1,34,0,0
1,2,1,8,8,1,0,1,18,0,1
1,14,1,23,27,0,0,1,18,0,0
1,5,1,1,1,1,0,1,19,0,0
1,17,1,22,14,0,0,1,40,0,1
1,8,1,1,28,0,0,1,25,0,1
1,7,1,23,28,1,0,1,20,0,1
1,4,1,22,27,1,0,1,43,0,1
1,4,1,2,4,0,0,1,35,0,0
1,17,1,22,14,0,0,1,23,0,0
1,12,1,3,3,0,0,1,19,0,0
1,6,16,1,14,1,0,1,21,0,0
1,7,1,1,1,1,0,1,20,0,0
1,14,1,13,14,0,1,1,30,0,1
4,11,1,22,14,1,0,1,44,0,0
1,12,1,13,3,0,0,1,19,0,0
1,8,14,2,1,1,0,1,22,0,0
1,8,1,3,3,0,0,1,18,0,0
1,14,1,22,27,1,0,1,21,0,0
1,6,1,22,14,0,0,1,18,0,1
1,14,1,3,1,1,0,1,18,0,0
1,2,1,1,1,0,0,1,19,0,0
1,4,14,1,28,1,0,1,21,0,1
1,4,1,3,3,0,0,1,31,0,0
1,11,1,1,1,1,0,1,21,0,1
1,15,1,13,6,0,0,1,27,0,1
1,9,1,13,14,1,0,1,20,0,0
1,15,1,1,1,1,0,1,19,0,0
1,8,1,10,10,1,0,1,18,0,0
1,8,1,1,14,1,0,1,29,0,1
1,2,1,13,3,1,0,1,19,0,0
1,14,1,22,27,0,0,1,21,0,1
1,9,1,22,1,0,0,1,25,0,0
1,9,1,22,27,0,0,1,32,0,1
1,17,1,3,4,0,0,1,26,0,1
1,8,1,2,27,1,0,1,18,0,0
1,11,1,1,14,0,0,1,19,0,0
1,5,1,13,28,1,0,1,19,0,0
1,7,15,1,1,0,0,1,27,0,1
1,5,14,13,28,1,0,1,21,0,0
1,2,1,1,28,1,0,1,19,0,0
1,9,1,23,14,1,0,1,18,0,1
1,10,1,13,1,0,0,1,28,0,1
2,4,1,1,27,0,0,1,25,0,1
1,4,1,22,1,0,0,1,25,0,1
1,11,1,4,14,0,0,1,26,0,1
1,9,1,22,27,1,0,1,18,0,0
1,4,1,1,3,0,0,1,25,0,1
1,15,1,3,14,1,0,1,19,0,0
1,12,1,1,1,0,0,1,19,0,0
4,3,12,1,27,0,0,1,45,0,1
2,17,1,22,27,0,0,1,52,0,0
1,9,1,13,14,1,0,1,20,0,1
1,12,1,23,27,1,0,1,19,0,0
1,12,1,1,28,0,0,1,21,0,1
2,3,1,22,27,0,0,1,35,0,0
2,2,9,22,27,1,0,1,36,0,0
4,12,12,22,28,0,0,1,47,0,1
1,17,1,28,30,0,0,1,22,0,1
2,17,1,22,27,1,0,1,41,0,1
1,7,3,19,24,0,0,1,26,0,1
2,3,1,19,24,0,0,0,51,0,1
2,3,1,19,24,1,0,0,41,0,0
1,9,1,19,27,1,0,1,23,0,0
1,10,1,19,21,1,0,1,22,0,1
1,5,1,22,27,1,1,1,25,0,1
1,17,1,22,27,1,0,1,25,0,0
1,2,16,1,14,1,0,1,22,0,0
1,6,2,23,28,0,0,1,47,0,1
2,17,12,22,27,1,0,1,41,0,1
1,4,1,22,27,1,0,1,43,0,0
1,4,1,1,27,0,0,1,29,0,1
1,7,1,22,27,0,0,1,30,0,1
1,9,13,13,28,0,0,1,26,0,1
1,17,1,13,28,0,0,1,27,0,1
2,14,1,22,27,0,0,1,36,0,0
1,4,12,1,14,0,0,1,29,0,1
1,7,1,19,24,1,0,1,35,0,1
1,15,1,23,28,0,0,1,18,0,0
1,17,1,23,27,0,0,1,24,0,0
1,15,1,23,28,1,0,1,18,0,1
1,7,1,23,27,1,0,1,21,0,0
1,4,1,1,3,0,0,1,32,0,0
1,7,1,22,27,1,0,1,22,0,1
1,4,3,1,28,1,0,1,32,0,1
1,14,6,19,24,0,0,1,35,0,1
1,9,1,1,28,1,0,1,23,0,1
2,14,1,19,24,0,0,1,35,0,1
2,4,3,3,14,0,0,1,32,0,0
1,16,1,19,24,0,0,1,20,0,1
1,17,15,22,27,1,0,1,44,0,1
2,11,12,22,14,0,0,1,53,0,0
1,7,12,22,27,0,0,1,28,0,1
1,17,3,22,27,0,0,1,31,0,1
1,4,1,1,3,0,0,1,44,0,1
1,6,1,1,1,1,0,1,19,0,0
1,7,1,3,14,0,0,1,18,0,1
1,4,14,13,14,1,0,1,20,0,0
1,5,1,22,27,0,0,1,55,0,0
1,7,1,10,14,0,0,1,19,0,1
1,9,1,13,27,0,0,1,18,0,0
2,15,1,22,27,0,0,1,43,0,1
1,11,1,13,14,1,0,1,18,0,1
1,2,1,3,3,1,0,1,18,0,1
1,11,1,22,28,1,0,1,20,0,1
2,17,1,22,14,0,0,1,29,0,1
1,8,12,22,27,1,0,1,44,0,1
1,5,1,23,27,1,0,1,20,0,1
2,9,1,22,27,1,0,1,36,0,1
2,6,12,22,27,0,0,1,29,0,1
1,14,1,1,1,1,0,1,18,0,1
1,4,1,1,1,0,0,1,24,0,1
1,15,1,3,14,0,0,1,20,0,0
2,3,12,13,27,0,0,1,45,0,1
1,12,1,23,27,1,0,1,28,0,0
1,12,1,1,14,1,0,1,18,0,0
1,9,1,13,14,1,0,1,23,0,1
1,5,1,13,14,0,0,1,22,0,0
1,17,9,22,28,0,0,1,33,0,0
1,4,16,1,28,0,0,1,21,0,0
2,9,1,22,27,0,0,1,45,0,0
2,4,1,22,27,0,0,1,44,0,1
4,14,1,13,14,0,0,1,42,0,1
1,9,1,13,1,1,0,1,20,0,1
1,11,1,1,28,1,0,1,20,0,0
1,3,1,1,1,0,0,1,26,0,1
2,4,1,22,27,0,0,1,31,0,0
1,15,1,1,14,0,0,1,19,0,0
1,15,12,22,27,1,0,1,28,0,0
1,2,1,13,27,1,0,1,20,0,0
2,3,1,22,1,1,0,0,43,0,0
1,2,12,1,14,0,0,1,25,1,1
1,10,12,22,27,0,1,0,40,0,1
1,6,14,5,4,0,0,0,20,1,0
2,3,9,22,27,0,0,0,46,0,0
1,1,1,13,27,0,0,0,26,0,0
2,12,1,3,1,0,0,0,34,0,0
1,16,1,23,27,1,0,0,19,0,1
1,12,1,13,14,1,0,0,18,0,0
1,13,1,13,14,1,0,0,18,0,0
1,3,1,23,27,0,0,1,37,0,0
1,2,1,13,28,0,0,1,23,0,0
1,5,1,13,28,0,0,1,26,0,0
1,15,1,13,28,1,0,0,18,1,1
1,12,1,3,3,1,0,0,19,0,0
1,6,1,13,1,0,0,0,18,1,0
1,14,1,1,3,1,0,0,19,0,1
1,5,1,1,1,0,0,0,22,0,0
1,12,1,13,1,1,0,0,18,0,0
1,11,1,13,29,0,0,0,18,0,0
1,15,1,23,28,1,0,0,18,0,0
1,11,1,23,27,1,0,0,18,0,0
1,11,1,4,3,1,0,0,18,0,0
1,12,1,1,14,1,0,0,19,0,0
1,16,1,13,1,0,0,0,20,0,1
1,10,1,1,14,1,0,0,19,0,1
1,6,1,3,1,1,0,0,18,0,0
1,5,1,1,1,1,0,0,18,0,1
1,12,1,13,14,1,0,0,18,0,0
1,15,1,3,28,1,0,0,18,0,0
1,9,1,13,28,0,0,0,18,0,0
1,15,1,1,1,1,0,0,18,0,0
1,4,14,22,28,0,0,0,20,0,0
1,10,1,23,27,1,0,0,19,0,0
1,10,1,23,28,1,0,0,19,0,0
1,14,1,13,14,0,0,0,19,0,0
1,14,1,27,1,0,1,0,20,1,0
1,8,1,23,14,1,0,0,18,0,0
1,9,3,1,29,0,0,0,33,0,1
1,16,1,13,14,0,0,0,19,0,1
1,13,1,1,1,0,0,0,18,0,0
1,5,1,13,1,0,0,0,19,0,1
1,15,1,3,1,1,0,0,18,0,0
1,10,1,13,14,1,0,0,20,0,0
1,12,1,13,27,1,0,0,19,0,0
1,15,1,13,14,1,0,1,18,0,0
1,11,1,1,2,1,0,1,19,0,1
1,3,1,22,27,1,0,0,25,1,0
1,3,1,23,27,0,0,0,19,0,0
1,17,1,19,24,1,0,1,33,0,1
1,9,1,1,1,0,0,0,19,1,0
1,15,1,13,1,1,0,0,18,0,1
1,16,1,3,14,1,0,0,18,0,0
1,12,1,13,27,1,0,0,18,0,0
2,12,12,23,28,0,0,0,37,0,1
1,11,1,22,27,1,0,0,20,1,0
1,10,1,13,14,0,0,1,21,1,0
1,12,1,23,1,0,0,0,18,0,0
1,15,1,13,1,1,0,0,18,0,0
1,12,1,13,27,0,0,0,18,0,0
1,12,1,23,28,1,0,0,31,0,0
1,10,1,1,1,0,0,0,23,0,0
1,12,1,22,14,1,0,0,19,0,0
1,15,1,22,28,1,0,0,20,0,0
2,3,1,22,27,0,0,0,40,0,0
1,6,14,22,27,1,0,0,32,0,1
1,11,1,22,27,1,0,0,24,0,1
1,12,1,13,27,1,0,0,18,0,0
1,10,1,22,27,0,0,0,18,0,0
1,10,1,13,27,1,0,0,18,0,0
1,4,1,23,28,1,0,0,27,0,1
1,9,1,23,27,0,0,0,18,0,0
1,16,1,13,10,1,0,0,19,0,0
1,3,1,22,24,1,0,0,19,0,0
1,16,1,22,27,0,0,0,20,0,1
1,4,1,13,14,0,0,0,30,0,1
1,9,3,22,14,0,0,0,21,0,0
1,13,1,13,14,0,0,0,26,0,1
1,5,1,13,27,0,0,0,18,0,0
1,5,1,1,27,1,0,0,21,0,1
1,2,1,13,28,0,0,0,18,0,1
1,16,1,22,27,1,1,0,19,0,1
1,10,1,23,14,1,0,0,19,0,0
1,6,1,23,27,1,0,0,19,0,1
1,10,1,22,27,1,0,0,19,0,1
2,6,14,22,27,0,0,0,27,0,0
1,6,1,22,27,1,0,0,22,0,0
1,15,1,22,1,1,0,0,18,0,1
1,11,1,23,28,1,0,0,20,0,0
2,17,1,22,27,0,0,0,34,0,1
1,12,1,1,28,1,0,0,18,0,0
1,15,1,1,1,1,0,1,20,0,0
1,8,1,1,14,1,0,0,20,1,0
1,17,1,1,28,0,0,1,25,0,1
1,7,1,3,14,1,0,1,18,0,1
1,8,1,1,1,0,0,1,18,0,1
1,16,1,13,28,1,0,0,18,0,1
1,11,1,1,14,0,0,0,19,0,0
1,16,1,23,14,1,0,0,19,0,1
1,10,1,1,1,0,0,0,21,0,0
1,5,1,1,27,1,0,0,20,0,0
1,3,16,13,27,1,0,0,21,0,0
1,17,1,22,27,0,0,0,34,1,1
1,15,1,1,27,1,0,0,20,1,0
1,17,1,22,27,0,0,1,24,0,1
1,12,1,1,1,0,0,1,18,0,0
1,17,1,1,1,0,0,1,28,0,1
1,11,1,23,28,0,0,1,20,0,1
1,12,1,1,1,1,0,1,22,0,0
1,12,1,13,1,1,0,1,19,0,0
1,13,1,3,1,0,0,1,26,0,1
1,11,1,22,27,1,0,1,21,0,1
1,2,1,3,3,1,0,1,18,0,0
1,9,1,22,28,1,0,1,18,0,0
1,2,1,13,14,1,0,1,22,0,0
2,7,12,22,27,0,0,1,36,0,1
1,15,1,23,28,1,0,1,20,0,0
1,14,1,3,4,0,0,1,20,0,1
1,17,1,22,1,0,0,1,25,0,1
1,4,1,22,14,0,0,1,35,0,0
1,2,1,1,27,0,0,1,22,0,1
1,4,14,23,28,0,0,1,20,0,1
1,3,9,22,1,0,0,1,50,0,1
1,12,1,13,28,0,0,1,20,0,1
1,4,3,3,14,0,0,1,35,0,1
1,14,1,3,14,0,0,1,19,0,0
2,9,1,22,27,0,0,1,43,0,1
1,12,1,3,28,0,0,1,19,0,0
1,12,1,22,27,0,0,1,25,0,0
1,2,1,1,3,1,0,1,19,0,0
1,2,1,23,27,1,0,1,22,0,1
1,11,1,22,27,0,0,1,19,0,1
2,17,1,13,27,0,0,1,32,0,1
2,15,13,22,27,1,0,1,57,0,0
1,12,1,1,14,0,0,1,20,0,1
1,17,1,1,1,1,0,1,38,0,1
2,17,1,22,3,0,0,1,45,0,0
2,15,1,22,27,0,0,1,43,0,1
1,5,1,23,1,1,0,1,19,0,0
2,17,12,13,14,0,0,1,49,0,1
1,3,1,22,28,0,0,1,34,0,1
2,17,1,23,28,0,0,1,43,0,0
1,11,1,13,1,0,0,1,21,0,1
1,14,1,13,27,1,0,1,19,0,0
2,13,1,22,27,0,0,1,43,0,1
1,17,1,22,27,0,0,1,31,0,0
1,17,1,22,28,0,0,1,34,0,0
4,12,12,19,24,0,0,1,30,0,0
2,12,12,23,28,0,0,1,36,0,1
1,17,3,22,27,0,0,1,46,0,1
1,6,1,1,14,0,0,1,22,0,0
1,4,3,1,14,0,0,1,27,0,1
1,7,1,13,14,0,0,1,31,0,1
1,15,1,1,28,1,0,1,21,0,1
1,9,1,13,14,0,0,1,21,0,1
1,9,1,1,4,0,0,1,19,0,0
1,9,1,13,14,1,0,1,20,0,0
1,4,1,23,1,0,0,1,18,0,0
1,15,1,1,1,0,0,1,18,0,0
1,11,12,13,14,0,0,1,34,0,1
1,5,14,22,1,0,0,1,20,0,1
1,12,1,22,27,0,0,1,18,0,0
1,2,1,1,1,1,0,1,21,0,1
2,4,1,3,1,0,0,1,26,0,1
1,7,1,23,14,1,0,1,20,0,1
1,4,14,1,28,0,0,1,25,0,1
1,9,1,13,5,1,0,1,24,0,1
1,8,1,3,3,0,0,1,20,0,0
1,9,1,1,3,0,0,1,20,0,1
1,5,1,3,1,1,0,0,18,0,0
1,11,1,23,27,1,0,0,22,0,0
1,3,1,22,27,0,0,0,41,0,1
1,9,1,22,28,0,0,0,19,0,1
1,8,1,3,3,1,0,0,21,0,0
1,6,1,1,1,1,0,0,30,0,1
1,12,1,23,28,1,0,0,21,0,0
1,14,1,1,1,0,0,0,21,1,0
1,12,1,1,1,1,0,0,18,0,0
1,6,1,3,1,1,0,0,19,0,0
1,6,1,1,28,1,0,0,18,0,0
1,9,1,13,1,1,0,0,18,0,1
1,12,1,22,27,1,0,0,24,0,0
1,6,14,13,14,1,0,0,23,0,0
1,12,1,23,14,1,0,0,18,0,0
1,8,1,23,28,1,0,0,20,0,0
1,10,1,4,1,0,0,0,18,0,0
1,10,1,2,10,1,0,0,20,0,0
1,15,1,1,10,1,0,0,22,0,0
1,12,1,22,27,1,0,0,20,0,0
1,12,1,1,27,1,0,0,19,0,0
1,8,1,3,1,1,0,0,18,0,1
1,9,1,23,27,0,0,0,18,0,0
1,6,1,22,1,1,0,0,19,0,0
1,5,1,13,28,1,0,0,19,0,0
1,3,1,19,24,0,0,0,24,0,0
1,10,1,22,27,0,0,0,21,0,0
1,10,1,1,1,1,0,0,20,0,0
1,11,1,13,14,0,0,0,28,0,1
1,16,1,22,14,1,0,0,21,0,0
1,4,1,3,2,0,0,1,36,0,1
2,17,1,22,27,0,0,1,42,0,1
2,17,1,22,27,0,0,1,47,0,1
1,7,1,1,28,0,0,1,25,0,1
1,14,9,1,27,0,0,1,25,0,0
2,3,12,13,27,0,0,1,48,0,1
1,17,1,23,28,0,0,1,32,0,0
1,17,15,23,28,0,0,1,38,0,1
1,10,15,22,27,0,0,1,37,0,0
1,9,1,22,27,0,0,1,26,0,1
1,6,14,3,5,0,0,1,23,0,1
1,12,4,3,28,1,0,1,26,0,1
1,3,3,7,7,0,0,0,26,0,0
1,12,1,1,1,1,0,0,18,0,0
1,12,3,22,27,1,0,0,27,0,0
6,3,1,13,1,0,0,0,24,0,1
1,9,1,23,14,1,0,0,20,0,0
1,12,1,1,14,1,0,0,18,0,1
1,13,1,13,28,1,0,0,18,0,0
1,12,1,22,27,1,0,0,18,0,0
1,12,1,1,1,1,0,0,19,0,0
1,12,1,23,27,1,0,0,18,0,0
1,4,3,1,27,1,0,0,23,0,0
1,10,1,13,14,1,0,0,21,0,0
1,12,1,23,28,1,0,0,18,0,0
1,16,1,19,27,1,0,0,20,0,1
1,5,1,22,27,0,0,0,18,0,0
1,3,1,22,27,0,0,0,29,0,0
1,15,7,23,1,1,0,1,28,0,1
1,14,1,13,14,0,0,1,24,0,1
1,2,1,22,27,0,0,1,33,0,1
1,9,1,13,27,1,0,1,19,0,1
1,6,1,23,14,0,0,1,19,0,0
4,3,1,22,27,0,0,1,37,0,0
1,2,1,23,27,1,0,1,18,0,0
2,12,13,22,27,0,0,1,37,0,0
1,12,1,22,27,0,0,1,36,0,1
1,14,1,1,28,1,0,1,19,0,0
1,12,1,13,1,1,0,1,33,0,0
1,7,1,1,1,0,0,1,34,0,1
1,11,1,3,14,1,0,0,18,0,0
1,8,14,3,1,1,0,0,20,0,1
1,15,1,13,27,0,0,0,19,0,0
1,6,1,13,14,1,0,0,20,0,0
1,10,1,13,14,1,0,0,19,0,0
1,12,1,13,14,1,0,0,19,0,0
1,15,1,22,14,1,0,0,22,1,0
1,15,1,1,28,0,0,0,18,0,0
1,16,1,23,27,0,0,0,19,0,0
1,12,1,13,1,1,0,0,31,0,1
1,12,1,1,1,1,0,0,18,0,0
1,10,1,1,14,0,0,0,19,0,0
1,2,1,3,28,1,0,0,18,0,0
1,10,1,22,28,0,0,0,19,0,0
1,12,1,13,14,0,0,0,19,0,0
2,3,3,22,24,0,0,0,30,0,0
1,12,1,1,1,1,0,0,18,0,0
1,6,1,5,3,1,0,0,21,0,1
1,10,1,1,28,0,0,0,19,0,0
1,8,1,13,14,1,0,0,19,0,1
1,14,1,1,14,1,0,0,19,0,0
2,17,1,22,27,0,0,0,39,0,0
1,2,1,3,1,1,0,0,20,0,1
1,9,1,13,28,1,0,0,19,0,0
1,6,1,13,14,1,0,0,24,0,0
2,9,1,13,27,0,0,0,34,0,0
2,17,1,19,24,1,0,0,46,0,1
1,17,1,22,27,0,0,0,37,0,1
1,6,1,23,14,1,0,0,18,0,0
2,4,1,22,27,0,0,0,46,0,0
2,5,1,3,1,0,0,0,30,0,0
4,17,1,22,27,0,0,0,37,0,1
1,4,14,23,28,1,0,0,20,0,0
2,13,9,19,24,0,0,0,39,0,1
2,15,12,22,27,0,0,0,53,0,1
2,9,1,22,27,1,0,0,54,0,1
1,6,14,3,3,1,0,0,19,0,0
1,15,1,1,1,1,0,0,20,0,1
1,15,1,1,27,1,0,0,18,0,0
1,4,16,1,1,0,0,0,21,0,0
1,5,1,1,1,1,0,0,18,0,0
1,12,1,13,14,1,0,0,19,0,1
1,12,1,1,1,1,0,0,18,0,1
1,15,1,1,3,1,0,0,19,0,0
1,2,1,1,1,1,0,0,18,0,1
1,14,1,2,1,1,0,0,19,0,0
4,10,1,22,27,0,0,0,34,0,0
1,6,1,3,3,0,0,0,18,0,0
2,3,1,22,27,0,0,0,50,0,0
1,16,1,22,27,0,0,0,41,0,0
1,15,1,1,1,1,0,0,22,0,1
4,9,1,22,27,0,0,0,43,0,0
2,3,12,3,14,0,0,0,50,0,1
1,4,12,22,27,0,0,0,60,0,0
2,17,12,22,27,0,0,0,47,0,0
1,2,3,3,3,0,0,0,22,0,0
2,12,1,22,27,0,0,0,41,0,1
5,11,2,22,27,0,0,0,32,0,0
2,17,9,22,24,1,0,0,50,0,1
1,13,1,3,3,0,0,0,54,1,1
2,16,1,22,27,0,0,0,34,0,1
4,3,1,23,27,0,0,0,45,0,1
4,3,12,22,27,0,0,0,47,0,0
2,17,1,22,27,0,0,0,33,0,1
2,3,1,22,27,0,0,0,43,0,0
1,4,3,22,27,0,0,0,54,0,0
1,3,2,22,27,0,0,0,39,0,0
2,17,1,22,27,0,0,0,39,0,0
1,16,1,13,27,0,0,0,18,0,0
1,10,1,22,27,0,0,0,19,0,0
1,14,1,23,14,1,0,0,18,0,0
2,3,9,19,24,0,0,0,44,0,0
1,17,1,3,1,0,0,0,27,0,1
1,14,1,1,14,1,0,0,18,0,0
2,3,1,19,24,0,0,0,45,0,1
1,16,1,23,27,1,0,0,20,0,0
2,3,1,22,27,0,0,0,40,0,0
1,12,1,3,3,0,0,0,18,0,0
1,12,1,3,14,1,0,0,21,0,0
1,2,1,2,1,1,0,0,20,0,0
2,3,3,13,14,0,0,0,27,0,1
2,13,1,23,28,0,0,0,32,1,0
1,10,1,1,1,1,0,0,18,0,0
1,3,1,22,27,0,0,0,37,0,1
1,15,1,3,1,1,0,0,19,0,0
4,3,1,22,28,0,0,0,41,0,0
2,12,1,1,27,0,0,0,18,0,0
1,6,1,22,27,0,0,0,21,0,0
1,4,1,1,14,1,0,0,23,0,1
1,15,1,1,1,1,0,0,18,0,1
1,12,1,13,14,1,0,0,18,0,0
1,6,1,19,24,0,0,0,21,0,1
1,10,1,14,21,1,0,0,19,0,0
6,9,1,22,27,0,0,0,47,0,1
2,3,3,22,27,0,0,0,39,0,0
1,12,1,23,28,1,0,0,19,0,0
1,17,2,22,27,0,0,0,38,0,1
5,4,12,13,1,0,0,0,27,0,1
1,2,1,13,14,1,0,0,18,0,0
2,10,12,22,27,0,0,0,48,0,1
1,14,1,19,24,0,0,0,25,0,1
2,12,1,13,27,0,0,0,32,0,0
1,15,1,22,27,0,0,0,18,0,0
1,3,14,1,3,0,0,0,20,0,0
1,9,1,13,27,1,0,0,20,0,0
1,2,1,22,27,1,0,0,20,0,1
1,17,7,22,24,1,0,0,39,0,1
1,8,1,6,6,1,0,0,29,0,1
1,17,1,22,27,0,0,0,36,0,1
1,12,1,13,14,1,0,0,18,0,0
2,3,9,19,24,0,0,0,51,0,1
1,15,1,19,24,0,0,0,23,1,1
1,6,1,17,8,1,0,0,21,0,1
1,16,1,19,24,1,0,0,28,0,1
1,3,1,22,27,0,0,0,41,0,1
4,3,3,22,27,0,0,0,43,0,0
1,2,1,25,1,0,0,0,19,0,0
1,4,1,13,14,0,0,0,26,0,0
1,12,1,4,3,1,0,0,18,0,0
2,16,1,22,14,0,0,0,45,0,1
1,16,14,3,27,0,0,0,19,0,1
1,14,1,4,1,0,0,0,20,0,0
1,16,1,1,14,0,0,0,18,0,0
1,6,1,3,3,1,0,0,27,0,1
2,4,1,13,28,0,0,0,20,0,0
1,6,1,1,1,1,0,0,18,0,0
1,2,1,22,27,0,1,0,26,0,1
4,10,1,22,27,1,0,0,39,0,0
1,2,1,22,27,1,0,0,18,0,0
1,12,3,22,27,0,0,0,36,0,1
2,3,3,22,27,0,0,0,38,0,0
2,16,12,22,14,0,0,0,45,0,1
5,11,1,2,2,0,0,0,62,0,0
1,14,1,1,1,1,0,0,20,0,0
1,12,1,13,27,1,0,0,18,0,0
1,5,1,1,1,0,0,0,18,0,1
2,17,3,1,3,0,0,0,23,0,0
1,5,1,13,14,1,0,0,19,0,1
1,9,1,1,3,1,0,0,19,0,0
1,12,1,3,3,0,0,0,18,0,0
1,3,1,20,27,0,0,0,41,0,0
1,14,1,13,3,0,0,0,51,0,0
1,10,1,13,14,1,0,0,24,0,0
1,17,3,13,1,0,0,0,25,0,1
1,9,1,22,27,1,0,0,20,0,0
1,2,1,1,14,1,1,0,19,0,1
5,17,3,3,3,0,0,0,41,0,0
1,11,1,1,14,1,0,0,19,0,0
1,16,9,1,3,0,0,0,28,0,1
1,5,1,5,3,1,0,0,21,0,0
1,6,1,3,2,1,0,0,22,0,1
1,15,1,22,14,1,0,0,18,0,0
1,5,1,13,27,1,0,0,19,0,0
1,12,1,3,14,1,0,0,19,0,0
1,16,3,13,14,0,0,0,25,0,0
1,12,6,1,14,1,0,0,18,0,0
1,5,1,22,14,1,0,0,19,0,0
2,3,12,19,24,0,0,0,46,0,0
1,2,1,3,3,1,0,0,19,0,0
1,8,1,13,14,1,0,0,18,0,0
1,12,1,22,27,1,0,0,19,0,0
1,15,1,3,3,1,0,0,20,0,1
2,3,1,22,27,0,0,0,38,0,0
1,15,1,1,28,1,0,0,18,0,0
1,12,1,1,1,1,0,0,18,0,0
1,10,1,13,1,1,0,0,18,0,0
1,8,1,3,14,1,0,0,19,0,0
4,3,1,13,14,0,0,0,37,0,1
1,12,1,4,1,1,0,0,19,0,0
1,15,1,3,1,1,0,0,19,0,1
1,13,1,13,14,1,0,0,19,0,1
1,9,1,22,28,1,0,0,18,0,0
1,12,1,13,28,1,0,0,18,0,0
1,9,1,1,14,0,0,0,18,0,0
1,8,1,25,14,1,0,0,18,0,1
1,12,1,1,10,1,0,0,20,0,0
1,6,1,3,2,1,0,0,20,0,0
1,6,1,2,2,0,0,0,18,0,1
1,12,1,22,27,1,0,0,20,0,0
1,14,1,1,1,1,0,0,18,0,0
1,12,1,1,27,1,0,0,19,0,1
1,12,1,23,1,1,0,0,18,0,0
1,6,16,1,14,1,0,0,20,0,0
1,12,1,3,3,0,0,0,18,0,0
1,6,1,22,27,1,0,0,19,0,0
1,10,1,3,3,1,0,0,19,0,0
1,8,1,13,7,0,0,0,19,0,0
1,12,1,3,1,0,0,0,18,0,0
1,16,1,23,14,1,0,0,19,0,1
1,2,1,23,14,1,0,0,24,0,0
1,2,1,13,27,1,0,0,18,0,0
1,12,1,1,1,1,0,0,18,0,0
1,15,1,26,1,1,0,0,19,0,1
1,3,1,22,27,0,0,0,35,0,0
1,9,1,22,27,1,0,0,19,0,0
1,16,3,22,27,0,0,0,28,0,1
1,12,1,23,3,0,0,0,21,0,0
1,12,1,13,1,1,0,0,19,0,0
1,10,1,25,28,1,0,0,19,0,0
1,6,1,3,4,0,0,0,18,0,0
1,11,1,10,1,1,0,0,18,0,0
1,12,1,3,3,1,0,0,19,0,1
1,14,1,1,1,1,0,0,20,0,0
1,15,1,23,14,1,0,0,18,0,0
1,16,1,23,28,0,0,0,19,0,1
1,15,1,1,14,1,0,0,20,0,1
1,14,1,1,27,1,0,0,18,0,0
1,5,1,3,3,0,0,0,21,0,0
1,11,1,1,27,1,0,0,19,0,0
1,16,1,1,1,1,0,0,19,0,0
1,15,1,22,27,1,0,0,18,0,1
1,9,1,1,14,0,0,0,18,0,0
1,6,1,23,27,1,0,0,18,0,0
2,13,1,22,27,0,0,0,31,0,1
1,6,1,22,27,1,0,0,20,0,0
1,6,1,23,14,0,0,0,19,0,1
1,10,1,23,28,0,0,0,19,0,0
5,8,3,13,28,0,0,0,27,0,1
1,15,1,13,14,1,0,0,18,0,0
1,3,1,19,24,0,0,0,32,0,1
1,12,1,23,14,1,0,0,18,0,0
1,12,1,13,27,1,0,0,19,0,0
1,11,1,10,27,1,0,0,18,0,1
1,14,1,13,1,1,0,0,18,0,1
1,15,12,13,14,0,0,0,24,0,0
1,10,1,23,1,1,0,0,19,0,0
1,11,1,13,14,1,0,0,21,0,1
1,5,14,1,1,1,0,0,19,0,0
1,13,1,22,27,1,0,0,36,0,0
1,6,9,22,27,0,0,1,51,0,1
1,3,13,1,1,0,0,1,29,0,1
1,10,14,1,14,0,0,1,27,0,1
2,9,2,22,27,0,0,1,57,0,1
1,14,1,1,1,0,0,1,26,0,1
1,14,1,1,27,0,0,1,19,0,0
1,6,14,10,28,1,0,1,23,0,1
1,17,1,13,28,0,0,1,27,0,0
1,12,1,13,27,1,0,1,20,0,0
1,5,1,23,28,0,0,0,19,0,0
1,8,1,3,14,1,0,0,19,0,1
